Goal ID,Goals,Status,Active/Deleted
371361,Award contract and develop plan for the deployment of new Payments Platform technology consistent with planned future year payments requirements,On Track,Active
371367,Continue support and strategy development for new Alternate Delivery Procurement Processes/Procedures.,On Track,Active
371368,Educate stakeholders on best practices for  procurement policies and lead the Amtrak organization toward procurement best practices on all of procurements. Work with other procurement groups and end users (i.e Chicago Division),On Track,Active
371369,"Be responsible for the strategic planning, direction and management of supervisory staff in the development, issuance, and administration of service contracts in the support of major programs and our end user departments. I am currently acting in this capacity currently.",On Track,Active
371371,"Assess and address Procurement priorities for New England division. 
",On Track,Active
371372,"Assist Procurement Construction with planning and executing appropriate contracting models (IDIQ Agreements & Task Order Agreements), engagement, governance, planning, and strategic improvements all as we continue to grow exponentially.",On Track,Active
371373,"Grow knowledge of alternate delivery methods. Take classes, listen and learn from those with this experience within Amtrak.",On Track,Active
371375,Expand use of CPM to develop direct reports of C2’s. Both (Stephen Weaver and Zachary Perez) are now ~1.5 years into their careers. There should be less of a need to explain processes and delegating specific tasks overall.,On Track,Active
371376,"Improve the CM IDIQ’s via support and/or lead the rebidding process. Ensure all needs are met while remaining compliant to Procurement processes and policies.

",On Track,Active
371377,"Grow cost savings for C2’s. At this time it is expected that Stephen Weaver will be able to significantly improve on this.

",On Track,Active
371381,"Conduct Robust Vendor Evaluation and Selection: Collaborate with stakeholders to evaluate various RPA vendors available in the market. Conduct thorough assessments, including proofsofconcept, to select the most suitable partner that aligns with the organization's requirements and objectives.",On Track,Active
371382,"Strategic Procurement Services to deliver $5M in cost savings and mitigation, including proactively submitting “Planned” savings, when possible.",On Track,Active
371383,"Strategic Procurement Services to deliver $5M in cost savings and mitigation, including proactively submitting “Planned” savings, when possible.",On Track,Active
371384,"Strategic Procurement Services to deliver $5M in cost savings and mitigation, including proactively submitting “Planned” savings, when possible.",On Track,Active
371385,Proactive contract lifecycle management and establishing strong and enforceable agreement to protect Amtrak’s interests.,On Track,Active
371386,Proactive contract lifecycle management and establishing strong and enforceable agreement to protect Amtrak’s interests.,On Track,Active
371387,Proactive contract lifecycle management and establishing strong and enforceable agreement to protect Amtrak’s interests.,On Track,Active
371388,Compliance with document retention policy/SOP for new awards. Stabilization and centralization of changes to existing awards. Continued used of SharePoint and AOD for all procurement files,On Track,Active
371389,Compliance with document retention policy/SOP for new awards. Stabilization and centralization of changes to existing awards. Continued used of SharePoint and AOD for all procurement files,On Track,Active
371390,Compliance with document retention policy/SOP for new awards. Stabilization and centralization of changes to existing awards. Continued used of SharePoint and AOD for all procurement files,On Track,Active
371391,"Participate in management 1on1’s, trainings, establish customer engagements as required.  Respond to Procurement Compliance requests and inquiries from OIG, FOIA, as required.",On Track,Active
371392,"Participate in management 1on1’s, trainings, establish customer engagements as required.  Respond to Procurement Compliance requests and inquiries from OIG, FOIA, as required.",On Track,Active
371393,"Participate in management 1on1’s, trainings, establish customer engagements as required.  Respond to Procurement Compliance requests and inquiries from OIG, FOIA, as required.",On Track,Active
371394,"Support the development of strategic sourcing training and standardization amongst peers and customer organizations.  i.e., SOW development, Sourcing Strategy, etc.",On Track,Active
371395,"Support the development of strategic sourcing training and standardization amongst peers and customer organizations.  i.e., SOW development, Sourcing Strategy, etc.",On Track,Active
371396,"Support the development of strategic sourcing training and standardization amongst peers and customer organizations.  i.e., SOW development, Sourcing Strategy, etc.",On Track,Active
371397,"Support KPIs and metrics to measure, manage and report effectiveness of customer support. i.e. Cycle Time tracker, SharePoint Project Tracker and proactive BPO/Contract expiration management w/end user engagement.",On Track,Active
371398,"Support KPIs and metrics to measure, manage and report effectiveness of customer support. i.e. Cycle Time tracker, SharePoint Project Tracker and proactive BPO/Contract expiration management w/end user engagement.",On Track,Active
371399,"Support KPIs and metrics to measure, manage and report effectiveness of customer support. i.e. Cycle Time tracker, SharePoint Project Tracker and proactive BPO/Contract expiration management w/end user engagement.",On Track,Active
371402,"Continue to work w Todd Almilli on providing cooling/heating for the ELP station. Focusing on the passenger waiting area, were it can get extremely warm during the summer.",Completed,Active
371403,A priority is to be able to respond to field managers and our customers emails in a timely fashion.,On Track,Active
371404,"Provide support to the JMPC Treasury Project.  Includes Process Orchestration support:  system builds, SSL support, configuration, and troubleshooting assistance.",On Track,Active
371405,I would like to be able to develop my own system that would allow me to close payroll before the end of the pay week. This would free up my coworkers to focus on their own territories.,On Track,Active
371406,I need to work on effectively communicating to employees and field supervisors regarding the rules & regulations concerning the engineers and conductors pay.,On Track,Active
371409,Become an IBP poweruser and SME.,On Track,Deleted
371410,Obtain proficiency with Tableau.,On Track,Deleted
371414,"Assist in teaching a module for another craft.
Teaching one of the new hire T&E classes.",Completed,Active
371418,"Design, implement and maintain key departmental measurements.",On Track,Active
371419,"Design, implement and maintain key departmental measurements.",On Track,Active
371423,CSI for F&B > 71 all in,On Track,Active
371425,Build out the Materials Model as instructed in a efficient manner and with no mistakes. Aim to have the group use my version of the materials model for further use.,Completed,Active
371426,Meet or exceed the AOP for F&B.,Completed,Active
371428,I want to become a better public speaker. Its always something I have struggled with. I want to be able to speak clearly (no shaky voice) and be able to have an audience understand topics I am trying to get across,On Track,Active
371431,Transition the blocking examination for train dispatchers and block operators into an electronic test.,Completed,Active
371432,"	Qualify a new rulebook/lesson and teach it.",On Track,Active
371434,Will take two train rides before the year.,On Track,Active
371441,Improve identifying and engaging the multiple stakeholders in cases in order to most efficiently file charges and complete routine and advanced tasks.,On Track,Active
371445,Handle more projects beyond Design Bid Build (DBB) utilizing alternative delivery methods such as CMAR and/or Design Build. Run at least one solicitation in FY 23 utilizing an alternate delivery method,On Track,Active
371446,"Continue development and education including understanding of alternative delivery methods and MS Excel. This will help me to further progress in my position, provide better service to customers, and handle more complex projects.",On Track,Active
371450,"For grants that are obligated under my portfolio, I will process drawdowns for monthly expenses that have been incurred for each project.",On Track,Active
371451,"For grants that are obligated under my portfolio, I will ensure compliance with terms and conditions.",On Track,Active
371452,Support the long term funds management system by participating in required  trainings and workshops.,On Track,Active
371453,To continue to be apart of the grants deliverable tracking interim solution team to help implement and develop the tracking tools to assist with grant compliance for discretionary grants.,On Track,Active
371457,"Revise daily credit card reporting procedures to reflect Amtrak's new ways of working.   
I would like to brainstorm team members to update process so everyone has access to data.",On Track,Active
371458,Addition training in Excel,On Track,Deleted
371461,"Goal: Learn about Amtrak

Understand what the priorities of Amtrak are.
1.	Attend the Monthly FRA Coordinate Meeting
2.	Meet Amtrak employees to understand how my new role and their responsibilities my overlap
3.	Read Amtrak related material to have firm understanding of the mission and priorities of Amtrak
4.	Travel on NEC, State Sponsored Routes, Long Distance Routes; see key assets and projects",On Track,Active
357609,Learning towards PMP PDU and upskill in new role and company initiatives (SAFe Transformation).,On Track,Active
358171,"Impact EE Future of Work Index
The company has implemented effective systems for keeping remote employees connected. 71.8%, goal 74.6%
Our company culture enables me to work effectively as a remote employee. 70.1%, goal 73%",Completed,Active
358172,Future Work Certification,Completed,Active
358263,"Identify tangible safety related issues resolved through infrastructure improvements.  Selfidentifying needs, working with other departments to reduce hazards, and coordinating with external agencies to improve safety and security throughout the Central/Midwest territory are the many outlets in which this goal can be achieved.  However, this goal is ever present and will carry over year to year.  Achievements will highlight this goal's results",On Track,Active
358719,"IDP Goal: Take 5 leadership courses to develop my leadership skills:

1) COURSE LINKEDINLEARNING_18089  Project Leadership
2) COURSE LINKEDINLEARNING_7743  Transformational Leadership
3) COURSE LINKEDINLEARNING_16893  Leadership Foundations
4) COURSE LINKEDINLEARNING_16148  Collaborative Leadership
5) COURSE LINKEDINLEARNING_17590  Leadership Mindsets",Completed,Active
358720,"IDP Goal: Take 5 communication courses to develop my communication skills:

1) COURSE LINKEDINLEARNING_8356  Project Management Foundations: Communication
2) COURSE LINKEDINLEARNING_1885  Organization Communication
3) COURSE LINKEDINLEARNING_8281  Communication Foundations
4) COURSE LINKEDINLEARNING_18698  Communication within Teams
5) COURSE LINKEDINLEARNING_1199  Communicating with Confidence",Completed,Active
358721,IDP Goal: Complete 20 PDUs for PMP continued certification.,Completed,Active
358753,Performance Goal: Execute 3 Agreements,Completed,Active
358754,Performance Goal: Work with host railroads to develop statements of work to advance at least 4 safety enhancement projects,Completed,Active
358773,"Due to an extremely late placement or fix by the IT department. processing has been delayed. Working timely, safe and compliant is the required goal.",Completed,Active
358840,"Augment current and develop new internal documents to help streamlines FA processes, trainings, and standardization.",Completed,Active
358841,Lead BCA efforts as manager to ensure timely and accurate completion of analyses and accompanying documentation,Completed,Active
358842,Enhance 5YP modularity and both model and deliverable transparency and replicability,Completed,Active
358843,"Complete adhoc analysis for finance leadership in data systems or finance areas that I'm not accustomed to e.g., Train 20 analysis, Airline CASM, Overhaul / LCPM unit costing, Internal Freight Analysis, Fuel Burn by Equipment, etc.",Completed,Active
358851,Performance Goal: Provide HRG support for the stations (ADA and SOGR) initiatives on host railroads as necessary.,On Track,Active
359213,Conduct project audits\assessments. ,On Track,Active
359214,Create procedures that standardize CAPD work processes.,On Track,Active
359296,"Risk tolerance assessment completed and agreed to in advance of starting Liability renewal
",On Track,Active
359342,Create a checklist for New Hire Train Director Program (Chicago).,Completed,Active
359351,Create and start a standard scheduling process for Engineering (IMCS) Maintenance group for the New England division.,On Track,Deleted
359356,Create and start a standard scheduling process for Engineering (IMCS) Maintenance group for NY division.,On Track,Active
359361,Create and start a standard scheduling process for Engineering (IMCS) Maintenance group for the NY division.,On Track,Deleted
359439,Update Mechanical Class A Rules PPT (GCOR & CSX),Completed,Active
359454,Create ALC item for TTSI's instead of paper based exercise.,Completed,Active
359461,Provide two (2) Virtual GCORRWP classes for Engineering Department employees in SEA and OAK. ,Completed,Active
359571,Remove old QuikTrak machine from NHV.,Completed,Active
359572,Coordinate busing for MRS Line rail replacement.,Completed,Active
359582,"Cost savings
 Achieve 3% savings/cost avoidance in total spend
 Contributing to target Capital Equipment cost savings of $600K",On Track,Active
359586,"Key Category Goals
	Continue to use GSA market for research and when possible, utilize GSA eBuy
	Consolidate solicitations (like/similar equipment) and use of IDIQs to reduce quantity and frequency of solicitations
	Continue to attend projects meetings for Engineering and Mechanical 
	Take over Bob Smyth’s, Senior Procurement Manager, work as he prepares for retirement later in the year by end of Q3
	expanded use of BPOs for system monitoring of contract terms",On Track,Active
359611,"Process
	Compliance with document retention policy/SOP including:
 Compliance with AOD as official system of record for indirect spend
	Regular review of queue and maintain project tracker
	Ongoing AoD and policy training support for end users as well as enhanced collaboration and compliance with Procurement and caproate polices and goals",On Track,Active
359617,"Developmental 
Identify possible remote procurement classes for professional development by 3/31",Completed,Active
359758,"Increase involvement with revision of Blue Signal Protection rule by drafting a 1page, location specific Job Safety Briefing for presentation to the Mechanical Department Officer in charge of that location.",Completed,Active
359759,"Understand the training requirements for the job descriptions of: Heavy Equipment Operator (HEO), Large Equipment Operator (LEO), TrackMobile Operator (TMO), Class 4 Engineer (C4) and Ground Person.",Postponed,Active
359775,Implement Virtual Reality Training by introducing the applicable Virtual Instructor Guide (VIG) and Simulation (SIM) at the end of firsttime certification and recertification classes. Provide participants insight to the intent of V.R. training and the benefits to be gained by its use.,Completed,Active
359785,Understand and be able to teach Blue Signal Protection (BSP) to an employee in charge. Every trainer and every training manager must demonstrate proficiency in BSP and be competent enough to apply BSP for self and others.,Completed,Active
359796,Understand and be able to teach Blue Signal Protection (BSP) to an employee in charge. Every trainer and every training manager must demonstrate proficiency in BSP and be competent enough to apply BSP for self and others.,Completed,Active
359798,"Understand the training requirements for the job descriptions of: Heavy Equipment Operator (HEO), Large Equipment Operator (LEO), TrackMobile Operator (TMO), Class 4 Engineer (C4) and Ground Person.",Completed,Active
360062,Advance Art at Amtrak at NY Penn and other Stations. ,Completed,Active
360128,Continue to build PM skills and take on more leadership roles in CP3 workstreams.,On Track,Active
360145,Continue to strengthen understanding of Amtrak's corporate structure and influence with teams by building relationships across departments.,On Track,Active
360152,"Travel to SLO to provide two (2) Recurrent Training classes, including ADA Day. Reducing the need for employees additional travel days to and from LAX and saving hotel accommodations for employees. ",Completed,Active
360157,"Provide Recurrent Training class on location in SAN during a scheduled track closure, job annulment on Oct. 8 and 9, 2022. Reducing hotel accommodations needed by employees travelling to LAX. ",Completed,Active
360169,Enhance your Amtrak Footprint,Completed,Active
360170,Identify your career path for assistant role,Completed,Active
360171,Increase Excel skills,Completed,Active
360361,"Complete 20 file reviews per specialist, per fiscal year to ensure accurate file quality and achieve 100% compliance for timely completion of Manager EOL Reviews (completed within 30 days of receiving the email notification).",Completed,Active
360398,Create the Amtrak Cyber Defense knowledge repository with the help of other Cyber Fusion Center (CFC) teams. ,On Track,Active
360579,"Improve accuracy of Delay Reporting to reflect most attributable causes, using uptodate materials from Delay Code & Reporting dept.",Completed,Active
360592,"Streamline & enhance the qualifying process for Conductors completing PC qualifications.
Building a qualifying timeframe that reduces total time spent qualifying without detracting from quality.  
Adding more verbal qualifying sessions leading up to final exams to ensure a thorough understanding of the territory.
Adding additional in person rides with Frontline manager to ensure job proficiency.
Optional 6day week instead of the current 5 days.",Completed,Active
360596,"Seek input from crews, from their different perspectives to identify potential action items for increased workplace safety.",Completed,Active
360619,Achieve 85% or higher service fill rates by internal customer need by dates.,On Track,Active
360632,Develop actio plan for licensing new hire employees to ensure compliance with state law and AMT safety standards,Completed,Active
360724,"Deliver comprehensive evaluation report for the movement offices to 
determine the effectiveness and efficiency of current dispatch operating procedures. Identify differences among operation procedures in the movement offices. Provide recommendations to mitigate deficiencies and standardize procedures.
",Completed,Active
360755,Complete comprehensive evaluation of movement offices with the goal of standardizing operational procedures across Amtrak movement offices. Identify inconsistencies in operating procedures between the movement offices. Provide recommendations to standardize procedures.,Completed,Active
360994,"Mature Cyber Fusion Center Operations?
Objective 3.1: Cyber Fusion Continuous Maturity Model (CMM), capability gaps and roadmaps?",On Track,Active
360995,"Build a collaborative, transparent, innovative, and inclusive Cyber Fusion Center?
Objective 1.3: Metrics, reporting, and transparency",Completed,Active
360996,"Unify process and close gaps transforming Cyber Fusion Center Operations?
Objective 2.1: Functional integration points with the business?",Completed,Active
360997,"Unify process and close gaps transforming Cyber Fusion Center Operations?
Objective 2.2: Cyber Fusion enablement, threat detection maturity and development lifecycle",On Track,Active
360998,"Unify process and close gaps transforming Cyber Fusion Center Operations?
Objective 2.2: Cyber Fusion enablement, threat detection maturity and development lifecycle",Completed,Active
360999,"Cyber Fusion and connecting disparate information silos?
Objective 4.2: Synthesize large quantities of data into high quality threat detectors?",On Track,Active
361005,"Mature Cyber Fusion Center Operations?
Objective 3.1: Cyber Fusion Continuous Maturity Model (CMM), capability gaps and roadmaps?",On Track,Active
361007,"Unify process and close gaps transforming Cyber Fusion Center Operations?
Functional integration points with the business?",Not Started,Active
361202,"Enhance and improve Amtrak’s eLearning training (safety) with advanced multimedia design and instructional design. Do this by updating old courses and including more engaging media such as videos, animations, and graphics. ",On Track,Active
361465,Audit MuleSoft Applications and Cloud hub Environments for optimization and utilization control,Completed,Active
361559,"Support Long Distance Fleet Replacement Program (LDFR) as it advances towards an RFP release by end of CY2023  with a focus on: 
	Manage Product Development/Customer Experience, Mechanical, LDSL and contributing partners are delivering based on scope, schedule and budget via schedule and progress activity checkins 
	Manage Program risk management and escalation 
	Provide transparent and timely program reporting
	Onboarding and training of new team members to support",Completed,Active
361560,"Support forecasting accuracy and Program controls, with a focus on: 
	Supporting the management of the LDFR program budget in compliance with EPM standards and in support of enterprise financial stewardship
	Mange the Integrated Master Schedule and critical path to escalate any delays which may impact the Program budget 
	Prepare all required FRA/Amtrak documentation for funding and Program development as well as creating a document repository",Completed,Active
361561,"Develop and execute an individual development plan and give back to our internal and external customers to support the growing workforce. 
Develop and perform against an IDP
Provide internal customers with support which aligns with IDP
Develop and retain talent on direct team as well as assist in supporting other teams on the Program, as well as across the organization
Support crossfunctional committees to improve customer experience",Completed,Active
361562,"Achieve or exceed budgeted capitalization rate (TDR) 
	Ensure all stakeholders who support the LDFR Program are appropriately billing their time",Completed,Active
361597,Continue visible leadership presence and engagement with internal and external partners. ,On Track,Active
361599,Complete Financial and PCI Audit according to schedule.,On Track,Active
361600,Continue to build Cybersecurity organization and capabilities according to detailed plan and milestones.,On Track,Active
361601,"Deliver Budget: OpEx  $20.0M, CapEx  $16.2M (aggregate Cybersecurity budget)",On Track,Active
361866,SOPs / Flowcharts,On Track,Active
361914,"Maintain High Levels of Project Engagement. 
Employee's final percentage of working hours for FY23 will be above 80% project focused.",On Track,Active
361924,Support Reimbursable Projects workflow.,On Track,Active
361925,Develop CTI training,On Track,Active
361929,"Stakeholder alignment, prioritization and reporting needs.",On Track,Active
361977,"Grow the Business:
Diversify social channel mix to reach key audiences across social landscape (TikTok, Pinterest, YouTube, Stories/Reels).
Continue to increase reach, engagement, and follower counts. 
Working with internal and external partners, test and learn new content approaches to drive brand interest and engagement. 
Leveraging outside resources, develop a comprehensive paid media strategy to boost content to reach qualified audiences and more efficiently use budget.
",On Track,Active
361978,"Launch the Future
Working with key internal partners, support new infrastructure and new equipment initiatives with innovative and engaging social media content.
In partnership with Sustainability, use social media to promote Amtrak’s commitment to green initiatives.
Working with HR, promote Amtrak's company culture and Diversity, Inclusion, and Belonging programs.",On Track,Active
361979,"Launch the Future
Working with key internal partners, support new infrastructure and new equipment initiatives with innovative and engaging social media content.
In partnership with Sustainability, use social media to promote Amtrak’s commitment to green initiatives.
Working with HR, promote Amtrak's company culture and Diversity, Inclusion, and Belonging programs.",On Track,Active
361991,Support Beech Grove vacation approval process.  Local chairman are now responsible for collecting vacation forms.  Support the approval process for vacations.  Forms will be submitted to myself for vacation review by gang.  This is will be supported by Ryan Woodlee.,Completed,Active
361993,Develop a labor model for Amtrak with the support of the WFP team.  This transitioned to a SOW as of 8/1.  Complete a SOW for labor model development.,On Track,Active
362064,Develop within Amtrak using provided online resources,On Track,Active
362069,"Professional Development.
Complete at minimum 5 online classes that will increase my skills and knowledge to be applied to my daily role and/or career progress.",On Track,Deleted
362074,"Professional Development.
Complete at minimum 5 online classes that will increase my skills and knowledge to be applied to my daily role and/or career progress.",Completed,Active
362076,Partner with Frontline and Division Cis to work through education and empowerment around frontline methodology projects.,Completed,Active
362077,"Build and deploy CI playbook
Develop and pilot frontline CI methodology projects using CI playbook",Completed,Active
362109,Improve Inventory Turns on Relays (Signal House) TBD,Completed,Active
362181,"Create a new electronic form/template to make story submission easier/proving ground HR Stakeholders but create scale across IC. This eliminates multiple emails, creates a process and creates equity across the function.",On Track,Active
362185,Making All Aboard more effective for the enterprise and assuming ownership of HRrelated content and updates.,Not Started,Active
362244,"Improve the safe operation,  maintenance, and repairs of the cars.",On Track,Active
362430,"Manage the Amtrak Pipe & Wire Program including:
 Administrating applications
 Reviewing plans
 Handling agreements",On Track,Active
362431,"Improve existing Amtrak Pipe & Wire Program including:
 Managing online portal
 Reducing inefficiencies
 Reviewing program documents",On Track,Active
362455,To continue working with all partners with collecting data and improving processes to mitigate/eliminate Through Train and Initial Terminal train delays in Washington Terminal and Z5. ,On Track,Active
362456,To continue in conjunction with the entire WT Management Team to ensure all requirements of Washington Terminal's System  Division 217.9 operational testing requirements and 240  242 certification requirements are met.,On Track,Active
362462,Capex & Opex untracked activities,Completed,Active
362464,"Support CAPD PC Goals and Business Initiatives
	Monthly and Quarterly Reporting/FY 24 Capital Submissions
	CR/Reprogramming’s
	Assist w/development of the Project Controls Toolset (PCT)
	Actively engage in UAT for APPS under CAPD PC Governance 
	Serve as a conduit of information to Delivery Arms for CAPD PC Processes",Completed,Active
362466,"Participate in the Implementation of EPPM
o	Change Agent for EPPM Implementation
o	Participate in Train the Trainer Activities
o	Serve in department performance support role upon GO LIVE",On Track,Deleted
362532,"Review the condition of the Auto Carrier side sills, trucks, and other structural components and make a recommendation for actions needed based on the conditions found.",Completed,Active
362566,Successfully accomplishing timely Business Analyst's deliverables for FY23 projects.,On Track,Active
362625,Develop Injury Prevention Program based off new hire PCE and geared toward preventing injury and promoting health and wellbeing ,Postponed,Active
362709,Wilmington IM/NOC,On Track,Active
362728,Work with Service Line Strategy Directors to identify network and individual service line needs.,Completed,Active
362787,Lead Real Estate Team to grow revenue to stretch target of $85M for FY2023 ,On Track,Active
362797,Wireless Coverage Enhancement for Amtrak Properties Project,On Track,Active
362820,Fleet and Infrastructure Modernization – Airo (ICT),Completed,Active
362823,Fleet and Infrastructure Modernization – One Fleet,Completed,Active
362831,"Establish 23 Catalogs for automation and customer support.
Water Catalog Established
MSC Catalog Established
Gases Catalog  In process
Home Depot  After lengthily legal negotiation and finalized, Catalog will be established Q2 of FY24

Establish 3 National Contracts
Completed and Maintaining  Applied/UZ, Robel (Rail Tools) and Harsco  
Establish 4 Regional Contracts
Completed Amtec, Ballast Tools Inc, Jesco and Allied and several others.",Completed,Active
362851,"Deliver AOP Opex : $5.287M , CapEx: $22.8 M, Business: $8.1M",Completed,Active
362945,CapEX Project Delivery,On Track,Active
362996,"Lead and Develop People
 Hire and mentor junior level Project Management staff and matrixed team members and provide direction on adherence to the Project Management practices
 Learn to better assess people’s abilities so I can maximize my team members’ and colleagues’ strengths to benefit deliverables and promote collaboration and teamwork 
 Provide feedback and guidance in a constructive manner to all employees 
 Improve knowledge via mentorship, webinars and courses  
",Completed,Active
363000,"Meet/exceed SLA’s and SLO’s for C1 and C2 applications and major IN response
Incident metrics",On Track,Active
363067,Provide HEO/LEO Initial Training Course to 6 LAX Mechanical employees.,Completed,Active
363138,"Increase knowledge and ability by attending ALC4305 ""Fundamentals of Car Air Brakes"".",Completed,Active
363139,"Increase knowledge and ability by attending ALC4493 ""Locomotive Air Brake Fundamentals'.",Completed,Active
363160,Develop an actionable path forward to obtain the necessary property rights from the OPO owners for the mail platform project.,On Track,Active
363163,"Risk Management Shared Competency and ValueAdd: Deliver an exceptional experience?and foster?customercentric culture?through being?friendly, helpful, and responsive?across the company. Create partnerships in and outside of DT/Cybersecurity to work as one team, giving a voice to all colleagues to raise issues, share concerns, foster ideas, challenge norms, and embrace unique perspectives. Communicate openly and honestly, promoting a culture of continuous learning and integrity. Take personal accountability for yourself and demonstrate a willingness?to volunteer/assist within DT/Cyber Security and across the company. Identify and implement ideas and solutions to strengthen performance and simplify and operationalize processes. Take personal ownership of DT/Cyber Security goals and objectives and drive alignment of work to the highest value initiatives.",On Track,Active
363164,"Risk Management Shared Competency and ValueAdd (con't): Take personal accountability for myself and demonstrate a willingness?to volunteer/assist within DT/Cyber Security and across the company. Identify and implement ideas and solutions to strengthen performance and simplify and operationalize processes. Take personal ownership of DT/Cyber Security goals and objectives and drive alignment of work to the highest value initiatives.
",On Track,Deleted
363167,"Rollout core IRM processes / Realize GRC Maturity: Deploy main IRM processes for Risk Management and Continuous Authorization and Monitoring modules to support key Risk Management operations. Align with Policy and Compliance module to ensure needed NIST 80053 controls coverage. Replace outdated ISE process with new policy exception and risk treatment process. Ensure policy exceptions have remediation plans including target dates, as required. Institute Cyber Security Risk Register covering enterprise risk items, utilizing Snow Risk management module. Improve NIST Identify maturity score to a 2.82 (stretch goal 3)",On Track,Active
363169,"TRPM Program Rollout: Finalize SNOW Module Licensing and Rollout. Integrate a SAAS web measurement tool to provide continuous monitoring of vendor security posture. Establish / expand partnerships with key stakeholders to ensure alignments and integrations across key areas (Procurement, Law). Develop continuous monitoring cycle Third Party review process for all new vendors, begin assessments of highrisk existing vendors (Complete at least 10).",On Track,Active
363171,"Risk Mgt Dashboards, Key Risk Data Analytics: Quantify risk by Service Executive to delivery Key Risk Indicators (KRI’s) for each Service area and enable access and reporting for Senior Leadership. Demonstrate performance and valueadd of the program by delivery key metrics reports and corresponding Key Performance Indicators (KRI’s)",On Track,Active
363172,"Process Improvement and Key Metrics: Develop ongoing competency maturity model, utilizing Deloitte 2022 assessment with quarterly reviews and scoring of all key areas, aligned to NIST maturity pillars. Create an environment of continuous process improvement where constant improvement is encouraged and rewarded. Actively participate and contribute in all periodic “walk the walls” process improvement workshops to ensure continual and measurable improvements in all Risk Management areas. Maintain individual documentation and key performance indicators (KPIs) throughout the year and focus utilize metrics as the impetus for improvement.",On Track,Active
363173,"Process Improvement and Key Metrics: Actively participate and contribute in all periodic “walk the walls” process improvement workshops to ensure continual and measurable improvements in all Risk Management areas. Maintain individual documentation and key performance indicators (KPIs) throughout the year and focus on utilizing metrics as the impetus for improvement.
",On Track,Deleted
363235,"Tune, configure and rebuilt all the blueline repository packages and migrate those packages to 1E Shopping Portal environment . Also, work with the Application Owners and Amtrak Depot team for the list of unpackaged software's as well as the existing packaged applications from CM to identify the good candidates for Shopping Portal. Keep track on any new software's which are eligible for Shopping.
",On Track,Active
363296,Attend safety meeting,Completed,Active
363391,"Through Section 6 Negotiations  modify Rule 24 for grievance handling, develop process for handling conferences and sheets for completion of conferences.",Completed,Active
363428,"St. Louis, MO Parking Lease Revenue  Resolve lease payment calculation issues and set new process with tenant for calculation of future payments",Completed,Active
363429,"Develop framework for the Advertising & Branding Collaborative, a forum that provides a bidirectional platform for Amtrak and state partners to collaborate on Amtrak advertising and branding initiatives, allow for effective state partner integration into the Amtrak brand, idea and best practice sharing. Collaborative to begin June 7, 2023 and continue monthly.",Completed,Active
363469,"Support New State Partner routes and service  returns:

Great River Service Launch
	Develop a communications and marketing plan to support the new service, scheduled to launch September 2023.  Launch delayed. Advertising Agency RFP

NY Adirondack Service: Create and execute a marketing plan to generate awareness for Adirondack return  relaunched new service, paused June  Sept 11 due to heat advisories. Will resume campaign, in English and French Canadian approximately Sept 15.  Radio, Social, OTT.

Amtrak Mardi Gras Service Continuous collaboration with Southern Rail Commission on new name and logo, confirmed July.   Established initial meeting with marketing POCs for all key DMOs along the service to identify the characteristics of their service, selling points, market outlook and plans to promote service in the area.  Service launch TBD FY24. Amtrak will develop RFP for advertising agency to support efforts. Organizing marketing calls by state to further explore how to integrate their marketing contacts, efforts and budgets into an overall plan.",Completed,Active
363475,"Contribute to State Supported FY23 revenue and ridership goals.

	Act as a direct marketing liaison for NY, WI, MI, MO, IL, NC to achieve their marketing initiatives and goals, contributing to the overall state partner  revenue & ridership goals. 

Supported VT, CT, MA, ME while colleague on maternity leave and and will continue until new hire is in place.  

Transfer of support of PA from colleague until new hire is in place.  Awarded $100K ad contract to Advance Media for a digital and social campaign for Pennsylvanian & Keystone Photo shoot of key station improvements.",Completed,Active
363602,"Obtain material for AMT2 Class A  and Authorized training for 2023. In preparation for this training, we need the following:
Train the trainer
Review existing material and make updates
Review the current material and work with the System ET group with any updates to the program. Please do this through Email, including the their approval. 
Procure needed material",Completed,Active
363617,Give Trainers documented goals,Not Started,Active
363940,Network Consolidation and enhancement,Completed,Active
363958,Support the newly created Advertising & Branding Collaborative Q2Q4.,Completed,Active
363978,"State Partner Support  Set up SharePoint files for each state partner route. Ensure that current AGR forms, fares order forms, and other helpful documents are accessible so current and future statesupported team members can easily locate information and provide timely assistance to internal and external stakeholders as needed. Assist any new team members in learning SharePoint.",Completed,Active
364139,Build and maintain state partner support and goodwill to support assigned state partners in achieving their FY23 revenue and ridership goals. Q14,Completed,Active
364285,"Ensure all administrative tasks received are completed within the turnaround period (3 – 5 business days), is noted in the system, and task is marked as complete to allow for proper tracking.",Completed,Active
364292,"Create and conduct a training, either for the support staff team or the whole department.",Completed,Active
364320,Build an agenda and lead a meeting of support staff one time.,Completed,Active
364337,Perform User Acceptance Testing for FY23 assigned projects.,On Track,Deleted
364366,"Set regular meetings cadences, organize and facilitate meetings for all my active projects
Wasco
Portland Station
Seattle Station
Seattle Maintenance Yard",On Track,Deleted
364370,Assist in the installation of VSS and ACS at Portland Station.,On Track,Deleted
364527,My manager keeps commitments. (DST – Dana Hoblitzell owner)  perceptyx,Completed,Active
364682,Achieve Amtrak safety goals on the PSA project. ,Completed,Active
