Emp Num,PerfRating2022,PerfRating2022_Description,PerfRating2023,PerfRating2023_Description
3445,2,Met Commitments,,
3446,2,Met Commitments,,
3447,2,Met Commitments,2,Target
3448,2,Met Commitments,,
3449,2,Met Commitments,2,Target
3450,2,Met Commitments,2,Target
3451,2,Met Commitments,2,Target
3452,2,Met Commitments,3,Target+
3453,2,Met Commitments,2,Target
3454,2,Met Commitments,3,Target+
3455,2,Met Commitments,,
3456,2,Met Commitments,2,Target
3457,2,Met Commitments,2,Target
3458,2,Met Commitments,2,Target
3459,2,Met Commitments,2,Target
3460,2,Met Commitments,2,Target
3461,2,Met Commitments,2,Target
3462,2,Met Commitments,2,Target
3463,2,Met Commitments,3,Target+
3464,2,Met Commitments,1,Not Eligible
3465,2,Met Commitments,2,Target
3466,2,Met Commitments,2,Target
3467,2,Met Commitments,2,Target
3468,2,Met Commitments,2,Target
3469,2,Met Commitments,3,Target+
3470,2,Met Commitments,2,Target
3471,2,Met Commitments,2,Target
3472,2,Met Commitments,3,Target+
3473,2,Met Commitments,2,Target
3474,2,Met Commitments,2,Target
3475,2,Met Commitments,3,Target+
3476,2,Met Commitments,3,Target+
3477,2,Met Commitments,2,Target
3478,2,Met Commitments,2,Target
3479,2,Met Commitments,,
3480,2,Met Commitments,2,Target
3481,2,Met Commitments,2,Target
3482,2,Met Commitments,2,Target
3483,2,Met Commitments,2,Target
3484,2,Met Commitments,2,Target
3485,2,Met Commitments,2,Target
3486,2,Met Commitments,2,Target
3487,2,Met Commitments,2,Target
3488,2,Met Commitments,2,Target
3489,2,Met Commitments,2,Target
3490,2,Met Commitments,2,Target
3491,2,Met Commitments,2,Target
3492,2,Met Commitments,2,Target
3493,2,Met Commitments,2,Target
3494,2,Met Commitments,2,Target
3495,2,Met Commitments,2,Target
3496,2,Met Commitments,3,Target+
3497,2,Met Commitments,2,Target
3498,2,Met Commitments,2,Target
3499,2,Met Commitments,2,Target
3500,2,Met Commitments,3,Target+
3501,2,Met Commitments,2,Target
3502,2,Met Commitments,,
3503,2,Met Commitments,3,Target+
3504,2,Met Commitments,2,Target
3505,2,Met Commitments,2,Target
3506,3,Exceeded Commitments,2,Target
3507,3,Exceeded Commitments,2,Target
3508,3,Exceeded Commitments,2,Target
3509,3,Exceeded Commitments,2,Target
3510,3,Exceeded Commitments,2,Target
3511,3,Exceeded Commitments,2,Target
3512,3,Exceeded Commitments,2,Target
3513,3,Exceeded Commitments,2,Target
3514,3,Exceeded Commitments,3,Target+
3515,3,Exceeded Commitments,2,Target
3516,3,Exceeded Commitments,3,Target+
3517,3,Exceeded Commitments,3,Target+
3518,3,Exceeded Commitments,2,Target
3519,3,Exceeded Commitments,3,Target+
3520,3,Exceeded Commitments,2,Target
3521,3,Exceeded Commitments,2,Target
3522,3,Exceeded Commitments,2,Target
3523,3,Exceeded Commitments,2,Target
3524,3,Exceeded Commitments,3,Target+
3525,3,Exceeded Commitments,2,Target
3526,3,Exceeded Commitments,2,Target
3527,3,Exceeded Commitments,2,Target
3528,3,Exceeded Commitments,2,Target
3529,3,Exceeded Commitments,2,Target
3530,3,Exceeded Commitments,3,Target+
3531,3,Exceeded Commitments,2,Target
3532,3,Exceeded Commitments,3,Target+
3533,3,Exceeded Commitments,2,Target
3534,3,Exceeded Commitments,2,Target
3535,3,Exceeded Commitments,2,Target
3536,3,Exceeded Commitments,2,Target
3537,3,Exceeded Commitments,2,Target
3538,3,Exceeded Commitments,2,Target
3539,3,Exceeded Commitments,3,Target+
3540,3,Exceeded Commitments,2,Target
3541,3,Exceeded Commitments,2,Target
3542,3,Exceeded Commitments,2,Target
3543,3,Exceeded Commitments,2,Target
3544,3,Exceeded Commitments,2,Target
3545,3,Exceeded Commitments,2,Target
3546,3,Exceeded Commitments,2,Target
3547,3,Exceeded Commitments,3,Target+
3548,3,Exceeded Commitments,2,Target
3549,3,Exceeded Commitments,2,Target
3550,3,Exceeded Commitments,2,Target
3551,3,Exceeded Commitments,2,Target
3552,3,Exceeded Commitments,3,Target+
3553,3,Exceeded Commitments,3,Target+
3554,3,Exceeded Commitments,3,Target+
3555,3,Exceeded Commitments,3,Target+
3556,3,Exceeded Commitments,2,Target
3557,3,Exceeded Commitments,3,Target+
3558,3,Exceeded Commitments,2,Target
3559,3,Exceeded Commitments,2,Target
3560,3,Exceeded Commitments,3,Target+
3561,3,Exceeded Commitments,2,Target
3562,3,Exceeded Commitments,3,Target+
3563,3,Exceeded Commitments,3,Target+
3564,3,Exceeded Commitments,3,Target+
3565,3,Exceeded Commitments,3,Target+
3566,3,Exceeded Commitments,2,Target
3567,3,Exceeded Commitments,2,Target
3568,3,Exceeded Commitments,2,Target
3569,3,Exceeded Commitments,3,Target+
3570,3,Exceeded Commitments,3,Target+
3571,3,Exceeded Commitments,2,Target
3572,3,Exceeded Commitments,2,Target
3573,3,Exceeded Commitments,3,Target+
3574,3,Exceeded Commitments,2,Target
3575,3,Exceeded Commitments,2,Target
3576,3,Exceeded Commitments,2,Target
3577,3,Exceeded Commitments,tpt,tpt
3578,3,Exceeded Commitments,thompsl,thompsl
3579,3,Exceeded Commitments,3,Target+
3580,3,Exceeded Commitments,3,Target+
3581,3,Exceeded Commitments,2,Target
3582,3,Exceeded Commitments,2,Target
3583,3,Exceeded Commitments,2,Target
3584,3,Exceeded Commitments,3,Target+
3585,3,Exceeded Commitments,2,Target
3586,3,Exceeded Commitments,2,Target
3587,3,Exceeded Commitments,2,Target
3588,3,Exceeded Commitments,2,Target
3589,3,Exceeded Commitments,2,Target
3590,3,Exceeded Commitments,2,Target
3591,3,Exceeded Commitments,2,Target
3592,3,Exceeded Commitments,3,Target+
3593,3,Exceeded Commitments,3,Target+
3594,3,Exceeded Commitments,2,Target
3595,3,Exceeded Commitments,2,Target
3596,3,Exceeded Commitments,2,Target
3597,3,Exceeded Commitments,3,Target+
3598,3,Exceeded Commitments,2,Target
3599,3,Exceeded Commitments,2,Target
3600,3,Exceeded Commitments,3,Target+
3601,3,Exceeded Commitments,2,Target
3602,3,Exceeded Commitments,3,Target+
3603,3,Exceeded Commitments,3,Target+
3604,3,Exceeded Commitments,2,Target
3605,3,Exceeded Commitments,2,Target
3606,3,Exceeded Commitments,2,Target
3607,3,Exceeded Commitments,3,Target+
3608,3,Exceeded Commitments,2,Target
3609,3,Exceeded Commitments,2,Target
3610,3,Exceeded Commitments,3,Target+
3611,3,Exceeded Commitments,2,Target
3612,3,Exceeded Commitments,3,Target+
3613,3,Exceeded Commitments,2,Target
3614,3,Exceeded Commitments,2,Target
3615,3,Exceeded Commitments,2,Target
3616,3,Exceeded Commitments,2,Target
3617,3,Exceeded Commitments,2,Target
3618,3,Exceeded Commitments,3,Target+
3619,3,Exceeded Commitments,2,Target
3620,3,Exceeded Commitments,3,Target+
3621,3,Exceeded Commitments,3,Target+
3622,3,Exceeded Commitments,2,Target
3623,3,Exceeded Commitments,2,Target
3624,3,Exceeded Commitments,3,Target+
3625,3,Exceeded Commitments,3,Target+
3626,3,Exceeded Commitments,2,Target
3627,3,Exceeded Commitments,2,Target
3628,3,Exceeded Commitments,3,Target+
3629,3,Exceeded Commitments,2,Target
3630,3,Exceeded Commitments,2,Target
3631,3,Exceeded Commitments,3,Target+
3632,3,Exceeded Commitments,2,Target
3633,3,Exceeded Commitments,2,Target
3634,3,Exceeded Commitments,3,Target+
3635,3,Exceeded Commitments,2,Target
3636,3,Exceeded Commitments,3,Target+
3637,3,Exceeded Commitments,2,Target
3638,3,Exceeded Commitments,2,Target
3639,3,Exceeded Commitments,3,Target+
3640,3,Exceeded Commitments,3,Target+
3641,3,Exceeded Commitments,2,Target
3642,3,Exceeded Commitments,2,Target
3643,3,Exceeded Commitments,2,Target
3644,3,Exceeded Commitments,2,Target
3645,3,Exceeded Commitments,3,Target+
3646,3,Exceeded Commitments,2,Target
3647,3,Exceeded Commitments,2,Target
3648,3,Exceeded Commitments,2,Target
3649,3,Exceeded Commitments,3,Target+
3650,3,Exceeded Commitments,2,Target
3651,3,Exceeded Commitments,2,Target
3652,3,Exceeded Commitments,2,Target
3653,3,Exceeded Commitments,2,Target
3654,3,Exceeded Commitments,2,Target
3655,3,Exceeded Commitments,3,Target+
3656,3,Exceeded Commitments,3,Target+
3657,3,Exceeded Commitments,2,Target
3658,3,Exceeded Commitments,3,Target+
3659,3,Exceeded Commitments,3,Target+
3660,3,Exceeded Commitments,3,Target+
3661,3,Exceeded Commitments,2,Target
3662,3,Exceeded Commitments,2,Target
3663,3,Exceeded Commitments,3,Target+
3664,3,Exceeded Commitments,2,Target
3665,3,Exceeded Commitments,3,Target+
3666,3,Exceeded Commitments,2,Target
3667,3,Exceeded Commitments,3,Target+
3668,3,Exceeded Commitments,2,Target
3669,3,Exceeded Commitments,2,Target
3670,3,Exceeded Commitments,2,Target
3671,3,Exceeded Commitments,2,Target
3672,3,Exceeded Commitments,2,Target
3673,3,Exceeded Commitments,3,Target+
3674,3,Exceeded Commitments,2,Target
3675,3,Exceeded Commitments,2,Target
3676,3,Exceeded Commitments,2,Target
3677,3,Exceeded Commitments,3,Target+
3678,3,Exceeded Commitments,3,Target+
3679,3,Exceeded Commitments,2,Target
3680,3,Exceeded Commitments,2,Target
3681,3,Exceeded Commitments,3,Target+
3682,3,Exceeded Commitments,3,Target+
3683,3,Exceeded Commitments,2,Target
3684,3,Exceeded Commitments,2,Target
3685,3,Exceeded Commitments,2,Target
3686,3,Exceeded Commitments,805803,805803
3687,3,Exceeded Commitments,3,Target+
3688,3,Exceeded Commitments,3,Target+
3689,3,Exceeded Commitments,2,Target
3690,3,Exceeded Commitments,2,Target
3691,3,Exceeded Commitments,3,Target+
3692,3,Exceeded Commitments,3,Target+
3693,3,Exceeded Commitments,3,Target+
3694,3,Exceeded Commitments,3,Target+
3695,3,Exceeded Commitments,2,Target
3696,3,Exceeded Commitments,2,Target
3697,3,Exceeded Commitments,2,Target
3698,3,Exceeded Commitments,3,Target+
3699,3,Exceeded Commitments,2,Target
3700,3,Exceeded Commitments,3,Target+
3701,3,Exceeded Commitments,3,Target+
3702,3,Exceeded Commitments,2,Target
3703,3,Exceeded Commitments,2,Target
3704,3,Exceeded Commitments,3,Target+
3705,3,Exceeded Commitments,2,Target
3706,3,Exceeded Commitments,3,Target+
3707,3,Exceeded Commitments,3,Target+
3708,3,Exceeded Commitments,2,Target
3709,3,Exceeded Commitments,3,Target+
3710,3,Exceeded Commitments,3,Target+
3711,3,Exceeded Commitments,2,Target
3712,3,Exceeded Commitments,3,Target+
3713,3,Exceeded Commitments,3,Target+
3714,3,Exceeded Commitments,2,Target
3715,3,Exceeded Commitments,3,Target+
3716,3,Exceeded Commitments,3,Target+
3717,3,Exceeded Commitments,2,Target
3718,3,Exceeded Commitments,2,Target
3719,3,Exceeded Commitments,2,Target
3720,3,Exceeded Commitments,2,Target
3721,3,Exceeded Commitments,2,Target
3722,3,Exceeded Commitments,3,Target+
3723,3,Exceeded Commitments,2,Target
3724,3,Exceeded Commitments,3,Target+
3725,3,Exceeded Commitments,2,Target
3726,3,Exceeded Commitments,2,Target
3727,3,Exceeded Commitments,2,Target
3728,3,Exceeded Commitments,3,Target+
3729,3,Exceeded Commitments,3,Target+
3730,3,Exceeded Commitments,3,Target+
3731,3,Exceeded Commitments,3,Target+
3732,3,Exceeded Commitments,2,Target
3733,3,Exceeded Commitments,3,Target+
3734,3,Exceeded Commitments,3,Target+
3735,3,Exceeded Commitments,2,Target
3736,3,Exceeded Commitments,2,Target
3737,3,Exceeded Commitments,2,Target
3738,3,Exceeded Commitments,3,Target+
3739,3,Exceeded Commitments,Unrated,
3740,3,Exceeded Commitments,2,Target
3741,3,Exceeded Commitments,3,Target+
3742,3,Exceeded Commitments,3,Target+
3743,3,Exceeded Commitments,3,Target+
3744,3,Exceeded Commitments,3,Target+
3745,3,Exceeded Commitments,2,Target
3746,3,Exceeded Commitments,,
3747,3,Exceeded Commitments,2,Target
3748,3,Exceeded Commitments,2,Target
3749,3,Exceeded Commitments,3,Target+
3750,3,Exceeded Commitments,2,Target
3751,3,Exceeded Commitments,2,Target
3752,3,Exceeded Commitments,2,Target
3753,3,Exceeded Commitments,3,Target+
3754,3,Exceeded Commitments,2,Target
3755,3,Exceeded Commitments,3,Target+
3756,3,Exceeded Commitments,3,Target+
3757,3,Exceeded Commitments,2,Target
3758,3,Exceeded Commitments,3,Target+
3759,3,Exceeded Commitments,2,Target
3760,3,Exceeded Commitments,3,Target+
3761,3,Exceeded Commitments,2,Target
3762,3,Exceeded Commitments,3,Target+
3763,3,Exceeded Commitments,3,Target+
3764,3,Exceeded Commitments,2,Target
3765,3,Exceeded Commitments,3,Target+
3766,3,Exceeded Commitments,3,Target+
3767,3,Exceeded Commitments,3,Target+
3768,3,Exceeded Commitments,2,Target
3769,3,Exceeded Commitments,2,Target
3770,3,Exceeded Commitments,3,Target+
3771,3,Exceeded Commitments,3,Target+
3772,3,Exceeded Commitments,2,Target
3773,3,Exceeded Commitments,2,Target
3774,3,Exceeded Commitments,2,Target
3775,3,Exceeded Commitments,2,Target
3776,3,Exceeded Commitments,3,Target+
3777,3,Exceeded Commitments,3,Target+
3778,3,Exceeded Commitments,2,Target
3779,3,Exceeded Commitments,3,Target+
3780,3,Exceeded Commitments,2,Target
3781,3,Exceeded Commitments,,
3782,3,Exceeded Commitments,2,Target
3783,3,Exceeded Commitments,3,Target+
3784,3,Exceeded Commitments,2,Target
3785,3,Exceeded Commitments,3,Target+
3786,3,Exceeded Commitments,2,Target
3787,3,Exceeded Commitments,3,Target+
3788,3,Exceeded Commitments,2,Target
3789,3,Exceeded Commitments,3,Target+
3790,3,Exceeded Commitments,3,Target+
3791,3,Exceeded Commitments,2,Target
3792,3,Exceeded Commitments,3,Target+
3793,3,Exceeded Commitments,3,Target+
3794,3,Exceeded Commitments,2,Target
3795,3,Exceeded Commitments,2,Target
3796,3,Exceeded Commitments,3,Target+
3797,3,Exceeded Commitments,2,Target
3798,3,Exceeded Commitments,2,Target
3799,3,Exceeded Commitments,2,Target
3800,3,Exceeded Commitments,3,Target+
3801,3,Exceeded Commitments,3,Target+
3802,3,Exceeded Commitments,2,Target
3803,3,Exceeded Commitments,2,Target
3804,3,Exceeded Commitments,2,Target
3805,3,Exceeded Commitments,3,Target+
3806,3,Exceeded Commitments,2,Target
3807,3,Exceeded Commitments,2,Target
3808,3,Exceeded Commitments,2,Target
3809,3,Exceeded Commitments,2,Target
3810,3,Exceeded Commitments,2,Target
3811,3,Exceeded Commitments,2,Target
3812,3,Exceeded Commitments,2,Target
3813,3,Exceeded Commitments,3,Target+
3814,3,Exceeded Commitments,2,Target
3815,3,Exceeded Commitments,2,Target
3816,3,Exceeded Commitments,2,Target
3817,3,Exceeded Commitments,2,Target
3818,3,Exceeded Commitments,2,Target
3819,3,Exceeded Commitments,2,Target
3820,3,Exceeded Commitments,3,Target+
3821,3,Exceeded Commitments,3,Target+
3822,3,Exceeded Commitments,2,Target
3823,3,Exceeded Commitments,3,Target+
3824,3,Exceeded Commitments,2,Target
3825,3,Exceeded Commitments,2,Target
3826,3,Exceeded Commitments,2,Target
3827,3,Exceeded Commitments,2,Target
3828,3,Exceeded Commitments,Unrated,
3829,3,Exceeded Commitments,2,Target
3830,3,Exceeded Commitments,2,Target
3831,3,Exceeded Commitments,2,Target
3832,3,Exceeded Commitments,2,Target
3833,3,Exceeded Commitments,3,Target+
3834,3,Exceeded Commitments,2,Target
3835,3,Exceeded Commitments,3,Target+
3836,3,Exceeded Commitments,3,Target+
3837,3,Exceeded Commitments,2,Target
3838,3,Exceeded Commitments,2,Target
3839,3,Exceeded Commitments,2,Target
3840,3,Exceeded Commitments,2,Target
3841,3,Exceeded Commitments,,
3842,3,Exceeded Commitments,2,Target
3843,3,Exceeded Commitments,2,Target
3844,3,Exceeded Commitments,3,Target+
3845,3,Exceeded Commitments,2,Target
3846,3,Exceeded Commitments,3,Target+
3847,3,Exceeded Commitments,2,Target
3848,3,Exceeded Commitments,2,Target
3849,3,Exceeded Commitments,3,Target+
3850,3,Exceeded Commitments,,
3851,3,Exceeded Commitments,3,Target+
3852,3,Exceeded Commitments,2,Target
3853,3,Exceeded Commitments,2,Target
3854,3,Exceeded Commitments,2,Target
3855,3,Exceeded Commitments,2,Target
3856,3,Exceeded Commitments,3,Target+
3857,3,Exceeded Commitments,2,Target
3858,3,Exceeded Commitments,2,Target
3859,3,Exceeded Commitments,2,Target
3860,3,Exceeded Commitments,2,Target
3861,3,Exceeded Commitments,2,Target
3862,3,Exceeded Commitments,2,Target
3863,3,Exceeded Commitments,2,Target
3864,3,Exceeded Commitments,3,Target+
3865,3,Exceeded Commitments,3,Target+
3866,3,Exceeded Commitments,2,Target
3867,3,Exceeded Commitments,2,Target
3868,3,Exceeded Commitments,2,Target
3869,3,Exceeded Commitments,2,Target
3870,3,Exceeded Commitments,2,Target
3871,3,Exceeded Commitments,2,Target
3872,3,Exceeded Commitments,2,Target
3873,3,Exceeded Commitments,3,Target+
3874,3,Exceeded Commitments,3,Target+
3875,3,Exceeded Commitments,2,Target
3876,3,Exceeded Commitments,2,Target
3877,3,Exceeded Commitments,2,Target
3878,3,Exceeded Commitments,,
3879,3,Exceeded Commitments,2,Target
3880,3,Exceeded Commitments,3,Target+
3881,3,Exceeded Commitments,3,Target+
3882,3,Exceeded Commitments,2,Target
3883,3,Exceeded Commitments,2,Target
3884,3,Exceeded Commitments,3,Target+
3885,3,Exceeded Commitments,2,Target
3886,3,Exceeded Commitments,2,Target
3887,3,Exceeded Commitments,3,Target+
3888,3,Exceeded Commitments,3,Target+
3889,3,Exceeded Commitments,2,Target
3890,3,Exceeded Commitments,3,Target+
3891,3,Exceeded Commitments,2,Target
3892,3,Exceeded Commitments,Unrated,
3893,3,Exceeded Commitments,2,Target
3894,3,Exceeded Commitments,2,Target
3895,3,Exceeded Commitments,3,Target+
3896,3,Exceeded Commitments,2,Target
3897,3,Exceeded Commitments,3,Target+
3898,3,Exceeded Commitments,2,Target
3899,3,Exceeded Commitments,3,Target+
3900,3,Exceeded Commitments,2,Target
3901,3,Exceeded Commitments,3,Target+
3902,3,Exceeded Commitments,2,Target
3903,3,Exceeded Commitments,2,Target
3904,3,Exceeded Commitments,2,Target
3905,3,Exceeded Commitments,2,Target
3906,3,Exceeded Commitments,3,Target+
3907,3,Exceeded Commitments,3,Target+
3908,3,Exceeded Commitments,2,Target
3909,3,Exceeded Commitments,2,Target
3910,3,Exceeded Commitments,2,Target
3911,3,Exceeded Commitments,2,Target
3912,3,Exceeded Commitments,3,Target+
3913,3,Exceeded Commitments,3,Target+
3914,3,Exceeded Commitments,2,Target
3915,3,Exceeded Commitments,3,Target+
3916,3,Exceeded Commitments,,
3917,3,Exceeded Commitments,3,Target+
3918,3,Exceeded Commitments,3,Target+
3919,3,Exceeded Commitments,2,Target
3920,3,Exceeded Commitments,3,Target+
3921,3,Exceeded Commitments,2,Target
3922,3,Exceeded Commitments,2,Target
3923,3,Exceeded Commitments,2,Target
3924,3,Exceeded Commitments,2,Target
3925,3,Exceeded Commitments,3,Target+
3926,3,Exceeded Commitments,2,Target
3927,3,Exceeded Commitments,3,Target+
3928,3,Exceeded Commitments,3,Target+
3929,3,Exceeded Commitments,2,Target
3930,3,Exceeded Commitments,820901,820901
3931,3,Exceeded Commitments,2,Target
3932,3,Exceeded Commitments,2,Target
3933,3,Exceeded Commitments,2,Target
3934,3,Exceeded Commitments,2,Target
3935,3,Exceeded Commitments,2,Target
3936,3,Exceeded Commitments,3,Target+
3937,3,Exceeded Commitments,2,Target
3938,3,Exceeded Commitments,2,Target
3939,3,Exceeded Commitments,2,Target
3940,3,Exceeded Commitments,2,Target
3941,3,Exceeded Commitments,2,Target
3942,3,Exceeded Commitments,2,Target
3943,3,Exceeded Commitments,2,Target
3944,3,Exceeded Commitments,2,Target
3945,3,Exceeded Commitments,821289,821289
3946,3,Exceeded Commitments,3,Target+
3947,3,Exceeded Commitments,2,Target
3948,3,Exceeded Commitments,2,Target
3949,3,Exceeded Commitments,2,Target
3950,3,Exceeded Commitments,2,Target
3951,3,Exceeded Commitments,2,Target
3952,3,Exceeded Commitments,2,Target
3953,3,Exceeded Commitments,2,Target
3954,3,Exceeded Commitments,2,Target
3955,3,Exceeded Commitments,2,Target
3956,3,Exceeded Commitments,2,Target
3957,3,Exceeded Commitments,3,Target+
3958,3,Exceeded Commitments,3,Target+
3959,3,Exceeded Commitments,3,Target+
3960,3,Exceeded Commitments,3,Target+
3961,3,Exceeded Commitments,2,Target
3962,3,Exceeded Commitments,2,Target
3963,3,Exceeded Commitments,2,Target
3964,3,Exceeded Commitments,2,Target
3965,3,Exceeded Commitments,2,Target
3966,3,Exceeded Commitments,,
3967,3,Exceeded Commitments,3,Target+
3968,3,Exceeded Commitments,2,Target
3969,3,Exceeded Commitments,2,Target
3970,3,Exceeded Commitments,3,Target+
3971,3,Exceeded Commitments,,
3972,3,Exceeded Commitments,2,Target
3973,3,Exceeded Commitments,3,Target+
3974,3,Exceeded Commitments,3,Target+
3975,3,Exceeded Commitments,2,Target
3976,3,Exceeded Commitments,3,Target+
3977,3,Exceeded Commitments,2,Target
3978,3,Exceeded Commitments,2,Target
3979,3,Exceeded Commitments,2,Target
3980,3,Exceeded Commitments,2,Target
3981,3,Exceeded Commitments,,
3982,3,Exceeded Commitments,3,Target+
3983,3,Exceeded Commitments,2,Target
3984,3,Exceeded Commitments,3,Target+
3985,3,Exceeded Commitments,2,Target
3986,3,Exceeded Commitments,2,Target
3987,3,Exceeded Commitments,3,Target+
3988,3,Exceeded Commitments,2,Target
3989,3,Exceeded Commitments,3,Target+
3990,3,Exceeded Commitments,3,Target+
3991,3,Exceeded Commitments,3,Target+
3992,3,Exceeded Commitments,2,Target
3993,3,Exceeded Commitments,3,Target+
3994,3,Exceeded Commitments,2,Target
3995,3,Exceeded Commitments,,
3996,3,Exceeded Commitments,3,Target+
3997,3,Exceeded Commitments,2,Target
3998,3,Exceeded Commitments,3,Target+
3999,3,Exceeded Commitments,2,Target
4000,3,Exceeded Commitments,2,Target
4001,3,Exceeded Commitments,2,Target
4002,3,Exceeded Commitments,2,Target
4003,3,Exceeded Commitments,2,Target
4004,3,Exceeded Commitments,3,Target+
4005,3,Exceeded Commitments,3,Target+
4006,3,Exceeded Commitments,2,Target
4007,3,Exceeded Commitments,2,Target
4008,3,Exceeded Commitments,3,Target+
4009,3,Exceeded Commitments,2,Target
4010,3,Exceeded Commitments,3,Target+
4011,3,Exceeded Commitments,3,Target+
4012,3,Exceeded Commitments,3,Target+
4013,3,Exceeded Commitments,2,Target
4014,3,Exceeded Commitments,2,Target
4015,3,Exceeded Commitments,3,Target+
4016,3,Exceeded Commitments,3,Target+
4017,3,Exceeded Commitments,3,Target+
4018,3,Exceeded Commitments,2,Target
4019,3,Exceeded Commitments,2,Target
4020,3,Exceeded Commitments,2,Target
4021,3,Exceeded Commitments,2,Target
4022,3,Exceeded Commitments,3,Target+
4023,3,Exceeded Commitments,2,Target
4024,3,Exceeded Commitments,2,Target
4025,3,Exceeded Commitments,2,Target
4026,3,Exceeded Commitments,2,Target
4027,3,Exceeded Commitments,2,Target
4028,3,Exceeded Commitments,2,Target
4029,3,Exceeded Commitments,2,Target
4030,3,Exceeded Commitments,3,Target+
4031,3,Exceeded Commitments,3,Target+
4032,3,Exceeded Commitments,2,Target
4033,3,Exceeded Commitments,3,Target+
4034,3,Exceeded Commitments,3,Target+
4035,3,Exceeded Commitments,2,Target
4036,3,Exceeded Commitments,2,Target
4037,3,Exceeded Commitments,2,Target
4038,3,Exceeded Commitments,2,Target
4039,3,Exceeded Commitments,2,Target
4040,3,Exceeded Commitments,2,Target
4041,3,Exceeded Commitments,2,Target
4042,3,Exceeded Commitments,2,Target
4043,3,Exceeded Commitments,3,Target+
4044,3,Exceeded Commitments,2,Target
4045,3,Exceeded Commitments,2,Target
4046,3,Exceeded Commitments,3,Target+
4047,3,Exceeded Commitments,2,Target
4048,3,Exceeded Commitments,3,Target+
4049,3,Exceeded Commitments,3,Target+
4050,3,Exceeded Commitments,3,Target+
4051,3,Exceeded Commitments,2,Target
4052,3,Exceeded Commitments,3,Target+
4053,3,Exceeded Commitments,2,Target
4054,3,Exceeded Commitments,3,Target+
4055,3,Exceeded Commitments,2,Target
4056,3,Exceeded Commitments,3,Target+
4057,3,Exceeded Commitments,3,Target+
4058,3,Exceeded Commitments,2,Target
4059,3,Exceeded Commitments,2,Target
4060,3,Exceeded Commitments,3,Target+
4061,3,Exceeded Commitments,3,Target+
4062,3,Exceeded Commitments,3,Target+
4063,3,Exceeded Commitments,2,Target
4064,3,Exceeded Commitments,3,Target+
4065,3,Exceeded Commitments,3,Target+
4066,3,Exceeded Commitments,3,Target+
4067,3,Exceeded Commitments,2,Target
4068,3,Exceeded Commitments,3,Target+
4069,3,Exceeded Commitments,2,Target
4070,3,Exceeded Commitments,2,Target
4071,3,Exceeded Commitments,3,Target+
4072,3,Exceeded Commitments,3,Target+
4073,3,Exceeded Commitments,3,Target+
4074,3,Exceeded Commitments,,
4075,3,Exceeded Commitments,2,Target
4076,3,Exceeded Commitments,2,Target
4077,3,Exceeded Commitments,3,Target+
4078,3,Exceeded Commitments,3,Target+
4079,3,Exceeded Commitments,2,Target
4080,3,Exceeded Commitments,2,Target
4081,3,Exceeded Commitments,3,Target+
4082,3,Exceeded Commitments,3,Target+
4083,3,Exceeded Commitments,2,Target
4084,3,Exceeded Commitments,2,Target
4085,3,Exceeded Commitments,,
4086,3,Exceeded Commitments,2,Target
4087,3,Exceeded Commitments,3,Target+
4088,3,Exceeded Commitments,2,Target
4089,3,Exceeded Commitments,2,Target
4090,3,Exceeded Commitments,2,Target
4091,3,Exceeded Commitments,3,Target+
4092,3,Exceeded Commitments,2,Target
4093,3,Exceeded Commitments,2,Target
4094,3,Exceeded Commitments,3,Target+
4095,3,Exceeded Commitments,2,Target
4096,3,Exceeded Commitments,2,Target
4097,3,Exceeded Commitments,2,Target
4098,3,Exceeded Commitments,3,Target+
4099,3,Exceeded Commitments,2,Target
4100,3,Exceeded Commitments,2,Target
4101,3,Exceeded Commitments,2,Target
4102,3,Exceeded Commitments,2,Target
4103,3,Exceeded Commitments,2,Target
4104,3,Exceeded Commitments,,
4105,3,Exceeded Commitments,2,Target
4106,3,Exceeded Commitments,3,Target+
4107,3,Exceeded Commitments,2,Target
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
